x coord, y coord, z coord
0.196324,0.400341,0.305593
0.0672319,0.647303,0.427361
0.0162859,0.336442,0.360167
0.597774,0.159341,0.0426393
0.58341,0.149141,0.568368
0.288994,0.337946,0.428327
0.411692,0.20895,0.127272
0.18725,0.50858,0.259248
0.681994,0.610985,0.61655
0.622739,0.686586,0.676298
0.306405,0.0601958,0.0317164
0.129621,0.409074,0.342865
0.681075,0.615842,0.469118
0.566598,0.532035,0.539204
0.183194,0.512933,0.44056
0.333855,0.292489,0.136316
0.227978,0.329279,0.160719
0.46458,0.173753,0.11824
0.10653,0.251834,0.397105
0.473416,0.161067,0.321152
0.0400108,0.279082,0.529348
0.573835,0.583726,0.494155
0.0986094,0.69155,0.685018
0.665138,0.362153,0.495385
0.694546,0.34949,0.38091
0.664935,0.496649,0.153008
0.491462,0.658478,0.0135608
0.274614,0.32085,0.357992
0.312592,0.264438,0.362383
0.536051,0.584618,0.595148
0.0314035,0.258797,0.0310321
0.214834,0.649772,0.54698
0.488222,0.538048,0.37529
0.277804,0.162657,0.18698
0.498819,0.070735,0.121429
0.0148173,0.619903,0.425865
0.540832,0.50249,0.506382
0.0257031,0.350572,0.422511
0.613167,0.313613,0.544224
0.452027,0.54382,0.475177
0.492881,0.56098,0.408932
0.446721,0.238227,0.280671
0.554553,0.619447,0.631848
0.429307,0.0592032,0.651253
0.12537,0.506364,0.561411
0.0110561,0.160865,0.248164
0.114113,0.586056,0.648675
0.690875,0.20991,0.265505
0.303553,0.167275,0.508689
0.205418,0.606864,0.684124
0.329316,0.435518,0.500628
0.188232,0.553367,0.654702
0.061858,0.369389,0.386724
0.448927,0.554044,0.353903
0.540434,0.313589,0.235279
0.407081,0.583222,0.652333
0.406857,0.626194,0.171296
0.128757,0.00412462,0.0249408
0.387466,0.0901169,0.251957
0.257967,0.582591,0.453783
0.0916687,0.484578,0.276417
0.547951,0.652034,0.547287
0.45318,0.365226,0.248519
0.137711,0.137051,0.147714
0.471942,0.635284,0.635771
0.528517,0.0598779,0.101725
0.178005,0.317955,0.521398
0.643988,0.145199,0.622795
0.452435,0.125303,0.0315306
0.523484,0.680101,0.219955
0.222269,0.0619562,0.564863
0.191241,0.435914,0.568115
0.295966,0.436898,0.383695
0.217226,0.102158,0.141007
0.407215,0.18956,0.16079
0.108251,0.539643,0.480295
0.0511893,0.676126,0.699737
0.0855399,0.650955,0.564747
0.109935,0.253401,0.455178
0.438055,0.244271,0.268994
0.283977,0.516818,0.647493
0.338572,0.150156,0.267815
0.435791,0.4413,0.41769
0.145198,0.485693,0.585662
0.0144977,0.140449,0.160652
0.194355,0.622545,0.551785
0.672663,0.408534,0.540588
0.506317,0.585915,0.021937
0.180495,0.641767,0.616721
0.341558,0.621865,0.501866
0.305799,0.393679,0.274677
0.654336,0.45056,0.250947
0.096277,0.476436,0.138918
0.53675,0.608568,0.47847
0.0870227,0.269425,0.225304
0.254311,0.203049,0.343173
0.694161,0.635928,0.656887
0.238619,0.107183,0.0426786
0.065689,0.67445,0.0433572
0.256336,0.0538454,0.0675615
0.0109533,0.0614476,0.408244
0.241959,0.095105,0.345812
0.368089,0.00259161,0.114761
0.348137,0.46673,0.253867
0.540976,0.656893,0.568031
0.700292,0.138847,0.0860078
0.642291,0.580258,0.534087
0.639997,0.270883,0.398906
0.0777957,0.640475,0.60211
0.536061,0.50081,0.612004
0.324617,0.193339,0.344846
0.384795,0.257499,0.281901
0.0423669,0.251672,0.0352763
0.541509,0.190981,0.476024
0.524759,0.117978,0.0143661
0.266,0.437308,0.358995
0.329887,0.176934,0.702798
0.167163,0.488315,0.199319
0.116212,0.45033,0.395416
0.616483,0.40176,0.590501
0.629505,0.492356,0.487501
0.00790008,0.219706,0.253723
0.153977,0.376116,0.22064
0.594796,0.305771,0.36827
0.262434,0.36199,0.00343742
0.255915,0.168673,0.166467
0.155143,0.523722,0.364419
0.569217,0.374048,0.260756
0.0475441,0.530361,0.128216
0.32897,0.445013,0.374036
0.139282,0.396343,0.651921
0.24526,0.257322,0.450078
0.183492,0.0757618,0.139845
0.301747,0.133253,0.267005
0.0803095,0.0265163,0.178253
0.0294306,0.202629,0.27241
0.612296,0.616912,0.576981
0.0564373,0.656141,0.14523
0.488136,0.543935,0.515068
0.560599,0.480965,0.52851
0.0301346,0.420092,0.321041
0.150013,0.439741,0.322672
0.292097,0.677791,0.706575
0.495685,0.623294,0.309224
0.100671,0.02732,0.0265268
0.270349,0.400523,0.468786
0.254787,0.353451,0.433763
0.200872,0.121859,0.298699
0.22322,0.415585,0.445203
0.537968,0.386512,0.100353
0.360243,0.182993,0.313395
0.105922,0.359194,0.396897
0.522116,0.544047,0.625325
0.143152,0.642317,0.690451
0.301116,0.415236,0.270431
0.187037,0.624137,0.173157
0.202566,0.279843,0.242102
0.509559,0.0305852,0.271107
0.156616,0.198037,0.05311
0.446062,0.221844,0.0620449
0.607516,0.535375,0.550136
0.468407,0.365666,0.43441
0.48824,0.334586,0.32079
0.115267,0.353668,0.357773
0.0483237,0.320453,0.162069
0.417263,0.477398,0.682014
0.0396096,0.423702,0.260576
0.30891,0.4702,0.623395
0.495459,0.703469,0.677761
0.536445,0.439238,0.204095
0.195981,0.175465,0.387133
0.600367,0.210108,0.0224731
0.325059,0.498675,0.414939
0.295859,0.363251,0.394803
0.471048,0.367042,0.307157
0.365823,0.648966,0.260743
0.0411914,0.603403,0.674281
0.411747,0.200792,0.387095
0.388246,0.27859,0.320463
0.195401,0.349869,0.14517
0.326522,0.0340485,0.0168442
0.33463,0.527036,0.571643
0.639442,0.419061,0.337882
0.230464,0.238472,0.0963936
0.681212,0.319332,0.466241
0.34645,0.209891,0.538468
0.0840243,0.366748,0.0597061
0.0352772,0.491653,0.68661
0.0194774,0.537487,0.534843
0.239045,0.121698,0.0828908
0.258894,0.284834,0.232571
0.576286,0.162587,0.407262
0.146658,0.412933,0.678839
0.0410582,0.268708,0.403029
0.526038,0.238645,0.321564
0.684979,0.503724,0.599485
0.575846,0.616963,0.186226
0.452799,0.216693,0.294135
0.267039,0.220393,0.0606522
0.559669,0.603187,0.487573
0.350682,0.698297,0.541315
0.441458,0.286021,0.197352
0.157894,0.623713,0.629182
0.121728,0.0444174,0.193613
0.112931,0.151806,0.229588
0.600739,0.562056,0.22554
0.555058,0.188564,0.0200527
0.213065,0.16847,0.107104
0.668579,0.461171,0.0784906
0.686532,0.231213,0.247325
0.444311,0.129438,0.205274
0.195344,0.558471,0.37597
0.348323,0.566708,0.662631
0.310279,0.437747,0.399174
0.552732,0.423207,0.0524993
0.474014,0.103274,0.097147
0.561134,0.311604,0.409277
0.312315,0.301126,0.472957
0.61592,0.563189,0.658358
0.12481,0.067762,0.16788
0.588748,0.167049,0.179744
0.482077,0.524986,0.508958
0.468954,0.627242,0.583309
0.0906877,0.245012,0.225733
0.0868794,0.0500557,0.568752
0.686962,0.267417,0.359347
0.189436,0.700292,0.608628
0.667843,0.118361,0.134492
0.543904,0.00640501,0.11589
0.328431,0.139615,0.214972
0.348157,0.472011,0.700575
0.323632,0.0797086,0.00444422
0.211218,0.119404,0.0238816
0.630016,0.52883,0.536062
0.160106,0.450906,0.510257
0.5487,0.413795,0.477253
0.112486,0.314427,0.516275
0.317805,0.346774,0.464927
0.101999,0.527129,0.58519
0.47761,0.262516,0.373748
0.64254,0.311729,0.420505
0.469997,0.528042,0.126187
0.128045,0.593841,0.649257
0.387745,0.291514,0.325857
0.167003,0.574493,0.0690843
0.533662,0.115913,0.193643
0.42593,0.544142,0.254084
0.434037,0.000201077,0.115019
0.345287,0.562987,0.403717
0.692868,0.398508,0.229427
0.309083,0.374743,0.143589
0.358348,0.223331,0.0801405
0.114482,0.484804,0.411005
0.327491,0.412321,0.0452856
0.45567,0.337161,0.225568
0.352686,0.643397,0.699324
0.238537,0.0482906,0.0122806
0.666503,0.612476,0.548708
0.380023,0.64981,0.415156
0.378567,0.636432,0.457796
0.557844,0.488824,0.398025
0.385873,0.429655,0.630221
0.574242,0.594225,0.0288745
0.285845,0.527341,0.642633
0.642293,0.148394,0.0598107
0.344271,0.0230472,0.0693629
0.510227,0.049673,0.592836
0.696396,0.693298,0.652769
0.464097,0.273989,0.672226
0.370581,0.077164,0.0104644
0.293905,0.395279,0.475744
0.291519,0.676691,0.00385348
0.329956,0.334349,0.161614
0.534712,0.590716,0.675713
0.136291,0.381251,0.468447
0.296344,0.384983,0.438823
0.499816,0.418023,0.267787
0.664637,0.469478,0.402455
0.476495,0.298597,0.154433
0.653071,0.323178,0.455805
0.564874,0.0121984,0.172453
0.535723,0.557198,0.442539
0.445178,0.485674,0.257531
0.625149,0.205599,0.0115235
0.504987,0.627161,0.583008
0.207254,0.104648,0.198369
0.113181,0.606047,0.50314
0.0512026,0.601872,0.665056
0.0850024,0.495233,0.616489
0.367361,0.135255,0.0495886
0.00944351,0.558368,0.38396
0.468902,0.128481,0.369136
0.66656,0.0547698,0.132248
0.249728,0.581267,0.578921
0.377776,0.610048,0.13214
0.651854,0.161671,0.463645
0.0431227,0.236775,0.196844
0.0597121,0.570574,0.332782
0.457927,0.510167,0.636932
0.483741,0.218569,0.115652
0.547877,0.192726,0.246165
0.0601377,0.0804022,0.344543
0.14329,0.00185196,0.181731
0.407265,0.244389,0.392155
0.271296,0.639797,0.57522
0.613467,0.135267,0.0246926
0.142434,0.51829,0.502022
0.147441,0.15471,0.303591
0.282231,0.290643,0.419056
0.658459,0.233398,0.155202
0.506138,0.498702,0.565753
0.117892,0.665276,0.476906
0.070929,0.0157822,0.544845
0.344423,0.113945,0.250144
0.458612,0.270819,0.273962
0.1197,0.0540617,0.292554
0.155686,0.439917,0.531991
0.198666,0.026469,0.119407
0.247991,0.192355,0.068646
0.620879,0.51812,0.532303
0.221554,0.0567351,0.276036
0.361886,0.499405,0.695667
0.498836,0.133933,0.0654269
0.647402,0.380733,0.22712
0.272709,0.0305173,0.456289
0.420137,0.482648,0.597906
0.015677,0.12295,0.0573781
0.0928871,0.330133,0.154349
0.403522,0.61498,0.370875
0.0576102,0.497182,0.398184
0.0878012,0.0929194,0.124911
0.536565,0.354186,0.387131
0.40368,0.225763,0.323518
0.613592,0.599204,0.60535
0.51938,0.655425,0.652931
0.222643,0.551389,0.326516
0.0673864,0.444966,0.502886
0.444276,0.613139,0.600192
0.256428,0.316639,0.1714
0.499131,0.386848,0.422863
0.526314,0.394122,0.521142
0.387022,0.0289216,0.00249006
0.675151,0.240182,0.302282
0.526338,0.528432,0.543579
0.0823218,0.389211,0.287629
0.169007,0.184832,0.277011
0.602106,0.64469,0.629376
0.258253,0.520453,0.197101
0.138225,0.586905,0.256493
0.491905,0.674346,0.617793
0.484175,0.0523427,0.666512
0.298171,0.17275,0.284095
0.189663,0.680076,0.535134
0.340564,0.306653,0.444145
0.16523,0.0475768,0.368768
0.23421,0.307709,0.618466
0.298115,0.0322845,0.394112
0.413025,0.291358,0.174867
0.290701,0.665927,0.0561659
0.674249,0.688899,0.0948513
0.492255,0.0924511,0.506097
0.345068,0.0327158,0.675244
0.498041,0.551373,0.422728
0.239328,0.268132,0.327788
0.463548,0.451857,0.491384
0.305341,0.578004,0.421605
0.227078,0.0410872,0.183812
0.696681,0.192987,0.041618
0.622056,0.469164,0.436897
0.324419,0.260199,0.0914133
0.53849,0.104856,0.697545
0.124525,0.290917,0.617608
0.153501,0.536674,0.395198
0.171831,0.27904,0.239156
0.42518,0.437988,0.490084
0.0506944,0.17409,0.494516
0.699555,0.377971,0.1786
0.0472927,0.0247555,0.52009
0.594172,0.175963,0.1165
0.343093,0.217594,0.1094
0.145245,0.373734,0.143653
0.0207742,0.241931,0.0631013
0.576316,0.226822,0.0886243
0.643825,0.447919,0.181025
0.298449,0.561062,0.467998
0.504492,0.41918,0.343649
0.623694,0.488201,0.409854
0.632157,0.0446741,0.0657899
0.642182,0.0217918,0.088918
0.441191,0.546833,0.420027
0.219916,0.322439,0.532773
0.102399,0.137727,0.181679
0.0580341,0.271762,0.0885627
0.21698,0.352398,0.0914142
0.621886,0.069161,0.40289
0.684146,0.0514512,0.0471588
0.242415,0.0759538,0.227561
0.367921,0.151404,0.191908
0.421632,0.405289,0.251605
0.0643957,0.1721,0.0645552
0.530584,0.469537,0.0273133
0.0411567,0.406875,0.387466
0.47884,0.544777,0.353169
0.457351,0.243733,0.640158
0.184546,0.0171276,0.282451
0.46471,0.0326183,0.27418
0.342156,0.671595,0.60007
0.292266,0.0334207,0.0582866
0.1289,0.278461,0.36869
0.603274,0.569442,0.383249
0.335144,0.207889,0.0920672
0.366404,0.380203,0.311071
0.585279,0.244726,0.440874
0.425987,0.100935,0.280056
0.078658,0.641585,0.643828
0.0301437,0.161351,0.228299
0.5379,0.433213,0.578244
0.412522,0.688517,0.540829
0.500412,0.46852,0.0316036
0.190398,0.375494,0.618652
0.530799,0.621833,0.638703
0.304875,0.476964,0.0381922
0.444517,0.129942,0.0135908
0.295105,0.2283,0.443176
0.291874,0.529226,0.698546
0.254897,0.237739,0.334721
0.346341,0.36559,0.549731
0.507186,0.556732,0.6308
0.301662,0.411204,0.283452
0.59343,0.54572,0.596378
0.406373,0.0871998,0.134329
0.387282,0.637213,0.403288
0.370128,0.346825,0.179749
0.509325,0.23287,0.279003
0.449196,0.290069,0.268531
0.462333,0.185251,0.689914
0.164401,0.56363,0.00839363
0.397323,0.0851772,0.273489
0.3698,0.475294,0.369235
0.558037,0.0622956,0.566298
0.435351,0.0186924,0.0334741
0.700701,0.244294,0.428511
0.199365,0.473832,0.575194
0.106885,0.367525,0.488422
0.560767,0.00510166,0.0210995
0.284062,0.340264,0.441501
0.704048,0.158459,0.674912
0.188764,0.550672,0.237721
0.432571,0.0379016,0.169423
0.701368,0.405978,0.109309
0.0149744,0.354146,0.526133
0.411394,0.19955,0.315391
0.415543,0.195463,0.193295
0.157629,0.520322,0.582895
0.191243,0.2174,0.285594
0.474139,0.173508,0.386244
0.698214,0.449677,0.405873
0.49206,0.460668,0.410011
0.446038,0.431191,0.410219
0.667946,0.647732,0.672644
0.194006,0.390064,0.283201
0.25743,0.292841,0.43057
0.365353,0.663752,0.213539
0.288682,0.256886,0.296283
0.433777,0.500473,0.397807
0.155898,0.146788,0.0801976
0.157447,0.206186,0.213585
0.221664,0.0904368,0.0856868
0.563706,0.375268,0.282859
0.48739,0.582605,0.547636
0.0547728,0.176152,0.0838103
0.226297,0.578278,0.0970508
0.395898,0.322509,0.326637
0.190554,0.481979,0.158917
0.39192,0.117244,0.152391
0.662892,0.124782,0.101082
0.240276,0.579755,0.284539
0.502623,0.191621,0.68905
0.487456,0.505124,0.370138
0.251814,0.445032,0.558706
0.107884,0.648496,0.636182
0.558245,0.18624,0.205558
0.426226,0.0737171,0.225035
0.129882,0.023117,0.0230373
0.322625,0.477136,0.560298
0.340534,0.601055,0.61222
0.422958,0.36531,0.449012
0.639788,0.0421455,0.361237
0.148219,0.410242,0.447722
0.0908989,0.0856515,0.303059
0.700787,0.641272,0.67207
0.59763,0.227489,0.318478
0.63687,0.620147,0.50644
0.358354,0.15841,0.116396
0.615471,0.378952,0.348533
0.382327,0.467215,0.0555937
0.424653,0.227673,0.277122
0.0123409,0.699841,0.65236
0.345078,0.539459,0.593717
0.579251,0.179439,0.241169
0.610188,0.0643318,0.050883
0.435462,0.591991,0.53643
0.302229,0.14264,0.134451
0.185991,0.0406161,0.00691377
0.576685,0.278175,0.61221
0.269288,0.236314,0.179517
0.393129,0.424858,0.523411
0.170605,0.604188,0.621253
0.3935,0.469308,0.265669
0.0722879,0.145703,0.112278
0.463698,0.4927,0.281703
0.254798,0.223735,0.476781
0.405283,0.402592,0.251711
0.0502686,0.526613,0.419993
0.378088,0.52245,0.56008
0.455418,0.646314,0.674138
0.293257,0.612193,0.66113
0.377693,0.363136,0.538741
0.391788,0.12302,0.31318
0.0234317,0.193671,0.148635
0.691787,0.493286,0.535196
0.394315,0.213285,0.293931
0.459285,0.472387,0.664056
0.307933,0.370167,0.0797421
0.107283,0.299607,0.40299
0.127583,0.58398,0.547602
0.0897076,0.390891,0.37231
0.423484,0.628933,0.682732
0.239099,0.139214,0.0184645
0.227262,0.393471,0.254932
0.488966,0.0180954,0.0772932
0.0217656,0.331726,0.241796
0.635683,0.344016,0.121807
0.00189773,0.654872,0.513534
0.478243,0.436308,0.54473
0.0710099,0.381382,0.438765
0.3766,0.124473,0.273175
0.245861,0.0178124,0.102081
0.516225,0.444938,0.365062
0.350779,0.315306,0.0234477
0.367185,0.366779,0.453594
0.362905,0.185879,0.288345
0.436304,0.359193,0.164255
0.447671,0.11771,0.320979
0.414157,0.406934,0.287857
0.368289,0.158455,0.631128
0.324664,0.655875,0.537981
0.55239,0.424792,0.545892
0.434346,0.337407,0.565316
0.289871,0.507665,0.507278
0.246835,0.0107351,0.325197
0.313824,0.367248,0.533477
0.207723,0.274282,0.277338
0.401338,0.401334,0.196283
0.232341,0.253252,0.18081
0.286061,0.665702,0.401724
0.268064,0.087881,0.00325481
0.428628,0.0569913,0.0127642
0.265221,0.503428,0.674918
0.50268,0.187784,0.246507
0.487601,0.28296,0.253503
0.532332,0.0672258,0.092903
0.249679,0.556922,0.438439
0.668105,0.285256,0.409616
0.41433,0.522878,0.33805
0.0623726,0.614906,0.577028
0.0815757,0.572772,0.610897
0.130976,0.355858,0.644358
0.120228,0.584694,0.578163
0.612206,0.330629,0.128051
0.133602,0.470179,0.150583
0.560588,0.693088,0.198527
0.442354,0.094921,0.105188
0.0518403,0.0132329,0.536087
0.576931,0.506306,0.637121
0.197495,0.226305,0.0517284
0.196446,0.430501,0.414572
0.587103,0.320556,0.522816
0.08204,0.197643,0.126423
0.339308,0.143606,0.0879157
0.478404,0.662233,0.428982
0.441859,0.153281,0.353121
0.221708,0.609107,0.563029
0.423823,0.0163726,0.116047
0.397689,0.66763,0.672523
0.25527,0.26856,0.114453
0.107934,0.171124,0.186856
0.454897,0.144857,0.00573598
0.554862,0.295638,0.0582777
0.533847,0.331109,0.483852
0.216705,0.543747,0.530675
0.36326,0.571013,0.704338
0.110626,0.104381,0.000436974
0.00354604,0.11869,0.33049
0.0553322,0.658332,0.559834
0.662442,0.438517,0.565257
0.49099,0.211894,0.0982447
0.130974,0.694423,0.510986
0.170528,0.153357,0.367766
0.332874,0.111301,0.0754463
0.582729,0.149186,0.0571299
0.253643,0.12215,0.0507497
0.195992,0.177598,0.201391
0.334521,0.187953,0.0558388
0.223089,0.321638,0.192882
0.537189,0.664047,0.66987
0.632215,0.504077,0.682663
0.236662,0.60996,0.607167
0.230771,0.33599,0.359786
0.140369,0.227079,0.0177431
0.705737,0.164579,0.20096
0.65945,0.142829,0.215467
0.456679,0.159754,0.267958
0.233764,0.181522,0.446605
0.582575,0.407732,0.287815
0.262924,0.687512,0.554666
0.203231,0.300751,0.204598
0.409101,0.339719,0.340701
0.190087,0.501016,0.619343
0.389976,0.466605,0.513297
0.31416,0.56425,0.64067
0.396682,0.303103,0.259132
0.661625,0.352281,0.449711
0.560575,0.0514327,0.123068
0.180895,0.158681,0.105383
0.261089,0.641959,0.576506
0.676807,0.31178,0.217598
0.614728,0.651357,0.33777
0.0558757,0.512404,0.528648
0.556269,0.30845,0.295235
0.136597,0.498764,0.452616
0.297756,0.164055,0.0189221
0.504313,0.0585147,0.095518
0.190635,0.272106,0.545897
0.586654,0.328601,0.478212
0.000996575,0.207159,0.373561
0.45959,0.398871,0.591991
0.0373561,0.149683,0.285967
0.267347,0.147061,0.5582
0.11185,0.155251,0.261041
0.482795,0.271323,0.110052
0.415373,0.541307,0.558109
0.556192,0.422117,0.188493
0.375207,0.444044,0.152149
0.56502,0.122881,0.1445
0.474199,0.578179,0.472733
0.46152,0.460123,0.47368
0.0942629,0.127796,0.406336
0.534489,0.13778,0.33001
0.459237,0.395874,0.475678
0.252327,0.694778,0.439891
0.160413,0.35934,0.235717
0.371319,0.238032,0.396321
0.471026,0.398837,0.240941
0.517509,0.186741,0.00613178
0.14664,0.345163,0.0736083
0.438456,0.157839,0.507346
0.0170238,0.490583,0.436027
0.387114,0.232346,0.0357346
0.654405,0.0193024,0.0189394
0.538267,0.507373,0.430057
0.530914,0.209106,0.106371
0.0343831,0.477476,0.527174
0.157642,0.356887,0.222376
0.617878,0.534779,0.220089
0.484069,0.612824,0.670725
0.645456,0.298418,0.209113
0.127451,0.338194,0.235468
0.496642,0.641551,0.124173
0.358078,0.256737,0.0219094
0.519583,0.494166,0.591674
0.227699,0.122084,0.111388
0.0212647,0.319175,0.519973
0.093148,0.549842,0.107571
0.412315,0.453782,0.640824
0.126178,0.347557,0.455898
0.129431,0.263368,0.054989
0.342322,0.435758,0.355646
0.412582,0.0899308,0.13364
0.554854,0.329453,0.632975
0.101456,0.405927,0.419066
0.0706229,0.239801,0.305663
0.420923,0.475139,0.485229
0.46127,0.42456,0.226915
0.0913191,0.0155823,0.0677987
0.587379,0.681884,0.704978
0.18947,0.469945,0.580467
0.202678,0.616549,0.28453
0.0894768,0.0905941,0.0283377
0.53456,0.511182,0.570929
0.114698,0.419549,0.291623
0.167087,0.25837,0.49955
0.377458,0.638747,0.554458
0.245441,0.29997,0.418469
0.391827,0.33651,0.388562
0.353461,0.404696,0.670303
0.00460262,0.092269,0.0375336
0.489981,0.592082,0.603915
0.609612,0.0595904,0.420595
0.54088,0.252178,0.402073
0.078051,0.630487,0.242154
0.282587,0.47396,0.335946
0.306142,0.526781,0.439252
0.360387,0.381001,0.0866846
0.0704958,0.545996,0.547876
0.605309,0.0784022,0.375662
0.135117,0.196468,0.648141
0.656223,0.0082802,0.136734
0.103703,0.164663,0.480719
0.141008,0.308717,0.400458
0.141537,0.290461,0.0893062
0.187091,0.0431791,0.168899
0.671584,0.492135,0.450652
0.537957,0.438793,0.405589
0.320707,0.468841,0.432365
0.690228,0.39387,0.205755
0.0979039,0.69794,0.653043
0.0896138,0.650901,0.67835
0.703128,0.491997,0.614376
0.131356,0.675515,0.632141
0.535382,0.635991,0.646071
0.585651,0.319357,0.0299686
0.495573,0.302994,0.312156
0.399358,0.591158,0.648331
0.198919,0.349636,0.222655
0.146817,0.570981,0.145254
0.373796,0.689196,0.688137
0.594639,0.0718338,0.275767
0.639683,0.168846,0.0714898
0.0168127,0.0379406,0.0244271
0.0176583,0.538862,0.623754
0.337486,0.510263,0.278296
0.330779,0.455181,0.0513425
0.388301,0.0300108,0.077117
0.700715,0.0181912,0.0451365
0.560126,0.45094,0.638568
0.358628,0.385484,0.424373
0.209621,0.182381,0.245205
0.00168309,0.63802,0.663044
0.385578,0.678374,0.700333
0.0266733,0.557316,0.655127
0.245239,0.584611,0.644882
0.23553,0.128806,0.316083
0.101118,0.0855757,0.354208
0.43461,0.319846,0.168437
0.536997,0.414437,0.0880519
0.106925,0.413048,0.372322
0.0783086,0.665903,0.705986
0.0410471,0.118524,0.242348
0.388693,0.575339,0.69711
0.417115,0.461924,0.440796
0.354851,0.0639179,0.223618
0.685219,0.581736,0.119307
0.666592,0.196282,0.0693108
0.0792951,0.178845,0.0518743
0.152778,0.531317,0.349823
0.21168,0.653181,0.633429
0.162424,0.521615,0.684052
0.600371,0.0683684,0.206414
0.144132,0.293203,0.307927
0.412611,0.501376,0.586258
0.645092,0.254796,0.167077
0.575142,0.156526,0.422642
0.664042,0.529872,0.180792
0.0150577,0.164799,0.0137082
0.579219,0.181377,0.257423
0.210426,0.13071,0.0712895
0.340023,0.696789,0.536342
0.603658,0.478069,0.354312
0.0225554,0.479906,0.601668
0.668439,0.10449,0.686905
0.167922,0.659363,0.70224
0.551644,0.65629,0.590811
0.0787151,0.239881,0.703056
0.455847,0.221154,0.199221
0.379819,0.14896,0.30099
0.461202,0.594488,0.685498
0.0317268,0.559482,0.541911
0.543542,0.0140549,0.0868651
0.275108,0.547253,0.569218
0.581019,0.0128114,0.0937079
0.290604,0.0939644,0.147907
0.208697,0.134261,0.100624
0.0800522,0.340275,0.271985
0.498873,0.273851,0.494157
0.01184,0.391931,0.40912
0.0281412,0.216114,0.136069
0.0918861,0.38879,0.00900778
0.538665,0.0812218,0.266772
0.40474,0.477232,0.402869
0.322455,0.395353,0.536135
0.0981128,0.104564,0.306136
0.450841,0.396201,0.531828
0.178921,0.0925324,0.220976
0.220077,0.264765,0.487318
0.14175,0.550828,0.304759
0.00393603,0.157922,0.0105685
0.189925,0.229633,0.415792
0.364338,0.676754,0.593176
0.0499082,0.600697,0.420333
0.335067,0.285036,0.393481
0.35129,0.0686646,0.057249
0.543384,0.531939,0.502079
0.0391634,0.384837,0.241149
0.341666,0.637106,0.0937219
0.179602,0.432948,0.512194
0.0790247,0.0302659,0.0142825
0.66965,0.124514,0.492375
0.591053,0.637625,0.548561
0.0859463,0.416899,0.594374
0.138482,0.404073,0.445468
0.271066,0.437422,0.51002
0.0364238,0.529902,0.533835
0.599624,0.17935,0.280123
0.264097,0.534144,0.449066
0.463307,0.063459,0.56598
0.682723,0.0474803,0.259667
0.416779,0.696935,0.446874
0.00138313,0.111969,0.573614
0.00945807,0.507757,0.493658
0.101217,0.592896,0.497824
0.298764,0.608076,0.5099
0.173918,0.448604,0.535154
0.0629338,0.225794,0.329456
0.0774037,0.671703,0.679824
0.565947,0.246478,0.137009
0.489305,0.570891,0.372577
0.153319,0.234677,0.365099
0.598727,0.559156,0.678456
0.287272,0.209846,0.705997
0.639275,0.620706,0.406512
0.515271,0.180039,0.0692356
0.232997,0.605647,0.686975
0.682829,0.363285,0.326047
0.35447,0.519312,0.672427
0.350686,0.0478318,0.0195857
0.5411,0.432215,0.454209
0.19935,0.109578,0.487912
0.113851,0.5567,0.624507
0.153536,0.0157018,0.044455
0.536095,0.401168,0.566856
0.242756,0.496107,0.405015
0.552574,0.333506,0.52079
0.183798,0.523812,0.699947
0.675977,0.0717745,0.0528297
0.590075,0.246907,0.221374
0.53357,0.336115,0.270596
0.272372,0.68438,0.525326
0.275402,0.528668,0.556753
0.5149,0.35272,0.41053
0.695295,0.192071,0.45833
0.246413,0.328747,0.251363
0.55928,0.126628,0.199654
0.0594922,0.0215349,0.259872
0.664031,0.515488,0.330224
0.688623,0.334944,0.233115
0.434643,0.664898,0.536177
0.117973,0.0364347,0.646348
0.0337994,0.625007,0.0746529
0.402968,0.527329,0.290864
0.0890758,0.0848701,0.222969
0.439738,0.304754,0.497482
0.578831,0.197751,0.0669345
0.404091,0.0838797,0.136009
0.242726,0.528704,0.371965
0.146676,0.464964,0.437363
0.687941,0.185495,0.217195
0.573096,0.66547,0.457395
0.685927,0.0397344,0.0266698
0.111573,0.542946,0.00921542
0.429586,0.425457,0.447972
0.655858,0.186352,0.196502
0.5802,0.694468,0.567562
0.205379,0.512835,0.67973
0.586374,0.446984,0.331646
0.28679,0.0337951,0.222952
0.391029,0.2943,0.66261
0.569496,0.563448,0.614804
0.619645,0.421903,0.35701
0.651129,0.266778,0.0376442
0.264779,0.396601,0.301885
0.265527,0.647519,0.508826
0.101235,0.0627015,0.276847
0.157162,0.658784,0.691763
0.390059,0.660719,0.485659
0.317252,0.260963,0.114308
0.34766,0.591919,0.475108
0.13406,0.570817,0.686657
0.0669371,0.615366,0.638349
0.439479,0.346073,0.301307
0.214752,0.346104,0.533855
0.341672,0.455981,0.300229
0.557696,0.114337,0.133645
0.68463,0.234552,0.177029
0.604629,0.334449,0.348588
0.080262,0.558176,0.543004
0.349916,0.689195,0.510119
0.69511,0.490667,0.270325
0.145409,0.565559,0.554099
0.559207,0.154536,0.151913
0.634635,0.0212169,0.190262
0.113685,0.249173,0.0851332
0.647246,0.0412742,0.0510852
0.471672,0.388937,0.414631
0.592476,0.455987,0.204989
0.467731,0.410676,0.594932
0.233055,0.123318,0.246852
0.475641,0.52559,0.674346
0.0205474,0.309786,0.200177
0.692713,0.38172,0.25878
